id,prompt_id,question,reference_answer,model_answer,type,domain_fixed,correctness_fixed,label,p_hat,y_i,p_hat_bin
defan_00434_t1.0_ans09,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",Lloret de Mar,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans10,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",Durban,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans11,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",New Delhi,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans12,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",Singapore,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans13,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",Beijing,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans14,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain","Christchurch, New Zealand",city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans15,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",New Delhi,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans16,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain","Hanoi, Vietnam",city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans17,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",Busan,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans18,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",I did not find information on ICCV in 2011.,city,Conference venue,refused,1,1.0,1,"(0.8, 1.0]"
defan_00434_t1.0_ans19,defan_00434_t1.0,What was the site of ICCV in 2011?,"Barcelona, Spain",Ahmedabad,city,Conference venue,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00435_t1.0_ans00,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans01,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans02,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New York City,city,Conference venue,correct,0,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans03,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New York,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans04,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New York,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans05,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New York City,city,Conference venue,correct,0,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans06,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans07,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans08,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",Kyoto,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans09,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York","New Orleans, USA",city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans10,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans11,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans12,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York","IEEE International Conference on Computer Vision (ICCV) 2005, New Orleans",city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans13,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans14,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans15,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New York City,city,Conference venue,correct,0,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans16,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York","New Orleans, USA",city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans17,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New York,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans18,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00435_t1.0_ans19,defan_00435_t1.0,Where did CVPR convene in 2006?,"New York City, New York",New Orleans,city,Conference venue,hallucination,1,0.85,1,"(0.8, 1.0]"
defan_00436_t1.0_ans00,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Seoul,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans01,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Prague,city,Conference venue,correct,0,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans02,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Seoul,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans03,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Singapore,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans04,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Singapore,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans05,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic","Seoul, Korea",city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans06,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Seoul,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans07,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Seoul,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans08,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Singapore,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans09,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic","Sintra, Portugal",city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans10,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Sydney,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans11,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Hyderabad,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans12,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic","Sintra, Portugal",city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans13,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Sydney,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans14,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Hyderabad,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans15,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic","Seoul, South Korea",city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans16,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Singapore,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans17,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Singapore,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans18,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Seoul,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00436_t1.0_ans19,defan_00436_t1.0,What was the site of EMNLP in 2007?," Prague, Czech Republic",Singapore,city,Conference venue,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00437_t1.0_ans00,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Online,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans01,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",A virtual event (because of COVID-19),city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans02,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Online,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans03,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Virtual (due to the COVID-19 pandemic),city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans04,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Taipei,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans05,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Online,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans06,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",In Hawaii,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans07,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",New Orleans,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans08,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",A virtual conference,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans09,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Hawaii,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans10,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Hawaii,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans11,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Online.,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans12,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",A virtual event,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans13,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]","Tokyo, Japan",city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans14,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Hawaii,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans15,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Online due to Covid-19,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans16,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Hawaii (in the United States of America),city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans17,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Online,city,Conference venue,correct,0,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans18,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",The United States,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00437_t1.0_ans19,defan_00437_t1.0,"In 2020, where was CVPR hosted?","Seattle, Washington Virtual/Online due to COVID-19[15]",Salt Lake City,city,Conference venue,hallucination,1,0.55,1,"(0.4, 0.6]"
defan_00438_t1.0_ans00,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,8,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans01,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,13,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans02,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,3,numeric,math,correct,0,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans03,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,3,numeric,math,correct,0,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans04,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,3,numeric,math,correct,0,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans05,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,12,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans06,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,7,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans07,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,13,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans08,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,3,numeric,math,correct,0,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans09,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,5,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans10,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,8,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans11,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,"We have to check the divisibility of 427398 by 3, 5 and 15",numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans12,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,12,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans13,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,3,numeric,math,correct,0,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans14,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,6,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans15,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,12,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans16,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,13,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans17,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,12,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans18,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,13,numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00438_t1.0_ans19,defan_00438_t1.0,what least number must be subtracted from 427398 so that remaining number is divisible by 15,3,"we have to check number by 3 and 5 so, subtract minimum of 3 and 5 which is 3",numeric,math,hallucination,1,0.75,1,"(0.6, 0.8]"
defan_00439_t1.0_ans00,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,240 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans01,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,150 km.,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans02,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,100,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans03,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,210,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans04,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,100 km.,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans05,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,90 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans06,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,180 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans07,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,180 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans08,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,165 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans09,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,140 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans10,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,180 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans11,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,120,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00439_t1.0_ans12,defan_00439_t1.0,"a bus covered a distance of 250 km, partly at an average speed of 40 kmph and partly at 60 kmph. if the total time taken is 5.4 hours, then the distance covered at 40 kmph is",148,180 km,numeric,math,hallucination,1,1.0,1,"(0.8, 1.0]"
