prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type,domain_canonical,lam2,lam3,SGR,spectral_entropy,ipr_fiedler,HFER,largest_cluster_frac,second_largest_cluster_frac,singleton_cluster_frac
triviaqa_00389_t1.0,"Who wrote My Life and Loves in 1926, originally banned in the US?",,False,False,triviaqa,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.2,1.469693845669907,46.35,114.5553468852502,3.82192809486428,0.431757390499115,0.0166803076863288,0.7127373814582825,16,0.0341607555747032,1,,Humanities,1.7255125045776367,3.2536559104919434,0.5303303566029023,4.178756237030029,0.8424076437950134,5.582800844340454,0.2,0.1,0.7
triviaqa_00390_t1.0,"Bedloe’s Island in New York Harbour, is the former name of which island?",,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.0,1.4832396974191326,11.1,2.8618176042508368,1.6437519544132886,0.1640296429395675,0.0113342106342315,0.3170039057731628,5,0.0644471347332,1,,Humanities,8.589356422424316,8.85396671295166,0.9701139264685275,4.22855806350708,0.3205481767654419,34.34517947401855,0.55,0.3,0.15
triviaqa_00391_t1.0,"""Which British actress won this year's U.S. Emmy award for best actress for her role in the drama series """"Mildred Pierce""""?""",,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,15.35,9.089966996639758,3.784183719757547,0.34642094373703,0.0182697512209415,0.6029837131500244,15,0.0296560209244489,1,,Humanities,1.3486136198043823,5.692937850952148,0.2368923836415853,4.189912796020508,0.9020172357559204,4.209706759299337,0.15,0.1,0.55
triviaqa_00392_t1.0,The storyline of which 1994 Disney animated film is based on the Shakespearean tragedy Hamlet?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,-1.4428232973175177e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0,,Humanities,20.000001907348633,20.000001907348633,0.9999999995,4.247927665710449,0.25971585512161255,72.80560234123186,1.0,0.0,0.0
triviaqa_00393_t1.0,"The Turkish Van (or Turkish Vankedisi), originally from the eastern Turkish lakeside city of Van, is domestic breed of?",,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.8,0.8717797887081349,3.2,0.6782329983125269,0.2863969571130708,0.036795288324356,0.0167386308312416,0.0760385990142822,2,0.036468531936407,0,,STEM,7.248617172241211,16.938720703125,0.4279317957361801,4.228330612182617,0.9025945663452148,22.643306648475573,0.95,0.05,0.05
triviaqa_00394_t1.0,What boy band is Harry Styles a member of?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,-1.4428232973175177e-12,1.1920928955078125e-07,0.0,4.172325134277344e-07,1,1.2789769243681806e-13,0,,Social Sciences,19.99999237060547,19.99999237060547,0.9999999994999997,4.247927665710449,0.4999999701976776,19.99999475479035,1.0,0.0,0.0
triviaqa_00395_t1.0,'Quinsy' is a term for an abscess on which part of the body?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.15,2.1511624764298958,0.4689955935863958,0.0648088827729225,0.0058072917163372,0.1320186704397201,2,0.0163437090814113,0,,Medicine & Health,12.642756462097168,13.38256549835205,0.94471844387437,4.241575241088867,0.40482017397880554,45.27936980523009,0.9,0.1,0.0
triviaqa_00396_t1.0,Babel Fish is an icon/metaphor/brand for instantaneous what?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.35,3.2136427928442823,0.609840304713515,0.0205116178840398,0.0016509594861418,0.0427395775914192,2,0.0049785831943154,0,,STEM,16.815479278564453,17.29315757751465,0.9723776119813381,4.246371746063232,0.24215684831142426,64.5077580818097,0.85,0.15,0.0
triviaqa_00397_t1.0,By what name are the Essex one-day cricket team known?,,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.4,1.743559577416269,14.45,9.84619215737739,3.2037016960414784,0.3063223958015442,0.0229844972491264,0.5461171269416809,11,0.0608643665909767,1,,Sports,4.745512962341309,5.7257795333862305,0.8287977080470703,4.1949381828308105,0.1086558923125267,19.39702219705532,0.25,0.15,0.3
triviaqa_00398_t1.0,What is the opposite of a spring tide,,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,11.2,0.3999999999999999,0.4689955935863958,0.0236791130155324,0.0033229091204702,0.0492606908082962,2,0.0085014831274747,0,,STEM,15.209750175476074,15.689229011535645,0.969438979735625,4.2447428703308105,0.40545952320098877,54.51949931316358,0.9,0.1,0.0
triviaqa_00399_t1.0,"What British sitcom that aired from 1979 to 1981 in the UK, starred Penelope Keith and Peter Bowles?",,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,19.8,11.151681487560518,3.92192809486428,0.5018086433410645,0.0039951442740857,0.791374146938324,16,0.0232635643333196,1,,Humanities,2.3975768089294434,2.7093608379364014,0.8849233983563208,4.210273265838623,0.5681554675102234,8.096280991241088,0.1,0.1,0.6
triviaqa_00400_t1.0,Which tennis player born in 1969 won 22 Grand Slam singles titles and Olympic Gold in 1988?,,True,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.95,1.627114009527298,11.9,3.0643106892089125,1.1812908992263649,0.1620862782001495,0.0389238446950912,0.3135795295238495,3,0.1030280962586402,0,,STEM,6.684651851654053,7.513369560241699,0.8897009243535737,4.190426349639893,0.2222924530506134,24.929217329085873,0.7,0.15,0.0
triviaqa_00401_t1.0,Which country is currently ruled by the Chakri dynasty that has been in power since 1782?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,-1.1920928955078125e-07,1,0.0,0,,Social Sciences,20.000001907348633,20.000001907348633,0.9999999995,4.247927665710449,0.25971585512161255,72.80560234123186,1.0,0.0,0.0
triviaqa_00402_t1.0,'Dora Spenlow' was the first wife of which Dickens character?,,True,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.6,1.42828568570857,16.9,13.326289806243896,3.3086949695440864,0.4427172541618347,0.0222354475408792,0.725722074508667,13,0.0598199106752872,1,,Literature,2.4727375507354736,3.080662488937378,0.8026642164107242,4.149747848510742,0.7212651968002319,8.175505270241842,0.3,0.15,0.55
triviaqa_00403_t1.0,"""What 1998 film diected by Peter Weir , was advertised with the tag line """"On The Air, Unaware""""?""",,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.4,1.42828568570857,14.3,2.1470910553583886,0.8475846798188033,0.1070917397737503,0.0581808574497699,0.2133836597204208,4,0.1135378405451774,0,,STEM,3.3535141944885254,5.797730445861816,0.5784184380455187,4.163918972015381,0.8989152908325195,10.432558992511076,0.85,0.05,0.15
triviaqa_00404_t1.0,Who had a U.K. No 1 in the 80's with Goody Two Shoes,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.6,1.9849433241279208,0.2863969571130708,0.0078154625371098,0.0008918597595766,0.0163889788091182,2,0.0020550170447677,0,,Humanities,16.963958740234375,19.579614639282227,0.8664092242926885,4.247127056121826,0.9024094343185425,52.980492133428925,0.95,0.05,0.05
triviaqa_00405_t1.0,Who captained the England rugby union team 59 times between 1988 and 1996?,,True,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.85,1.388344337691482,14.25,8.525696452489967,2.658871848432376,0.3107596337795257,0.019304022192955,0.5525766611099243,9,0.0668441206216812,1,,Social Sciences,4.396414756774902,5.637595176696777,0.7798386743250508,4.19830846786499,0.8750574588775635,13.71580832671384,0.35,0.25,0.3
triviaqa_00406_t1.0,What common substance has the chemical formula NaCl?,,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,10.8,11.935660853090624,1.9219280948787063,0.1113982945680618,0.0112773487344384,0.2214599549770355,6,0.0318868197500705,0,,STEM,8.841039657592773,12.109792709350586,0.7300735745431399,4.23337459564209,0.8839318156242371,26.90368823696599,0.4,0.4,0.2
triviaqa_00407_t1.0,"For which group did Jimmy Page, and John Paul Jones play before they formed 'Led Zepplin'?",,True,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.8,1.833030277982336,21.7,23.509785196806884,1.9166422780841108,0.2117912024259567,0.0668199956417083,0.398659884929657,8,0.1176062524318695,0,,STEM,4.505056381225586,4.796683311462402,0.939202377832209,4.133673667907715,0.4529845416545868,13.391088217908873,0.65,0.05,0.35
triviaqa_00408_t1.0,Whose portrait replaced Michael Faraday on the back of a £20 note?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,12.85,4.725198408532704,2.646439344658031,0.2299818992614746,0.0328271128237247,0.4284967482089996,9,0.0622154772281646,1,,Humanities,5.228372097015381,6.613863468170166,0.7905170879732002,4.191242218017578,0.890376627445221,15.98856925721384,0.4,0.15,0.3
triviaqa_00409_t1.0,In which year did divorce become officially legal in the Republic of Ireland?,,False,False,triviaqa,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.469693845669907,13.85,42.93515459387564,1.7387586809077948,0.153143435716629,0.0187472458928823,0.297719806432724,5,0.0594013258814811,0,,Law & Business,7.159807205200195,9.964289665222168,0.7185466740297829,4.220587730407715,0.8770846724510193,21.68666372150119,0.55,0.25,0.1
triviaqa_00410_t1.0,Who wrote the 1951 novel ‘From here to Eternity’?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175177e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0,,Humanities,20.000001907348633,20.000001907348633,0.9999999995,4.247927665710449,0.25971585512161255,72.80560234123186,1.0,0.0,0.0
triviaqa_00411_t1.0,What type of oil is traditionally used to protect cricket bats ?,,False,False,triviaqa,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.9,1.5132745950421556,13.05,13.373387753295722,1.336160254368041,0.1621017456054687,0.0361779406666755,0.3136064708232879,4,0.0938623324036598,0,,STEM,3.8375425338745117,6.6105546951293945,0.5805174762258315,4.1895928382873535,0.8833715319633484,12.37322975283746,0.65,0.25,0.1
triviaqa_00412_t1.0,The Red Sea is connected to the Indian Ocean by which gulf ?,,False,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,13.75,2.165063509461097,0.2863969571130708,0.0467621758580207,0.031564962118864,0.0961451455950737,2,0.0671444609761238,0,,STEM,2.5402958393096924,18.663230895996094,0.13611232975173393,4.202052593231201,0.9026316404342651,7.935790509794913,0.95,0.05,0.05
triviaqa_00413_t1.0,"What was the name of the boutique run by Malcolm McLaren and Vivienne Westwood at 430 King’s Road, London, between 1974 and 1976?",,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.3,1.5524174696260022,7.4,3.97994974842648,0.9927744539849228,0.210118293762207,0.0022899084724485,0.3958814144134521,2,0.1440571546554565,1,,Humanities,4.804571628570557,11.642515182495117,0.41267471410882345,4.226682662963867,0.052020203322172165,20.730180428361564,0.55,0.45,0.0
triviaqa_00414_t1.0,From which country does the cheese emmental originate?,,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,10.5,1.5,0.4689955935863958,0.0274516530334949,0.0055111562833189,0.0569992661476135,2,0.013898235745728,0,,STEM,13.983399391174316,14.585060119628906,0.9587481482347582,4.242498397827148,0.4055556654930115,50.12996726203892,0.9,0.1,0.0
triviaqa_00415_t1.0,"In 'Brookside', which actress, later to become the star of many TV dramas, played the part of 'Heather Huntingdon' who became 'Heather Haversham', who became 'Heather Black'?",,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.3,0.9000000000000001,30.35,55.868841942535376,4.221928094859951,0.3764806985855102,0.0049609304405748,0.6433931589126587,19,0.0171051993966102,1,,Humanities,4.51370906829834,5.03183126449585,0.8970310851193194,4.230614185333252,0.8007065653800964,14.393917481641438,0.1,0.05,0.9
triviaqa_00416_t1.0,Who wrote the play She Stoops to Conquer?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,-1.4428232973175177e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080803e-14,0,,Humanities,20.0000057220459,20.0000057220459,0.9999999995000001,4.247927665710449,0.24564489722251892,61.28697241409918,1.0,0.0,0.0
triviaqa_00417_t1.0,Which actress featured in both autumn dramas River and Unforgotten?,,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.6,1.624807680927192,12.75,1.299038105676658,2.7086949695513005,0.3147448897361755,0.0058808466419577,0.5583422780036926,8,0.0567157194018363,1,,Humanities,5.8555426597595215,6.278776168823242,0.9325929915305498,4.2259368896484375,0.218309223651886,23.376480054815147,0.3,0.2,0.15
triviaqa_00418_t1.0,"Which preparation still in use today, was known in 4th century Egypt? Then, it was made from salt, pepper, iris flowers and mint leaves, but now mostly comprises Sodium Fluoride.",,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175177e-12,-2.384185791015625e-07,0.0,2.980232238769531e-07,1,5.684341886080803e-14,0,,Medicine & Health,19.9999942779541,19.9999942779541,0.9999999994999998,4.247927188873291,0.5833331942558289,35.84961819182536,1.0,0.0,0.0
triviaqa_00419_t1.0,"In Greek Mythology, who is the father of Odysseus?",,False,False,triviaqa,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.9,1.5132745950421556,15.3,30.085046119293214,1.395461844232551,0.1141232252120971,0.0365249402821064,0.2265500724315643,4,0.078986071050167,0,,Humanities,4.1942901611328125,5.523038864135742,0.7594170993028081,4.193443298339844,0.8411949872970581,14.004462792920094,0.6,0.3,0.1
triviaqa_00420_t1.0,What notorious outlaw was shot in the back by the coward Robert Ford?,,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,-3.5762786865234375e-07,1,5.684341886080803e-14,0,,Social Sciences,20.0000057220459,20.0000057220459,0.9999999995000001,4.247927665710449,0.24564489722251892,61.28697241409918,1.0,0.0,0.0
triviaqa_00421_t1.0,A member of which profession would reside in a manse,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.7,3.348133808556641,1.0219280948815916,0.0752795785665512,0.0108320461586117,0.1525182276964187,4,0.0277424342930316,0,,Humanities,11.899492263793945,12.44432258605957,0.9562185624761814,4.235892295837402,0.24765615165233612,45.58561116287137,0.8,0.1,0.1
triviaqa_00422_t1.0,"Name the game show, presented by Leslie Grantham and Melinda Messenger, where contestants were set physical and mental challenges?",,False,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.4,1.2000000000000002,18.05,15.739996823379604,3.484183719760433,0.461635023355484,0.0148109477013349,0.747540295124054,13,0.0502402000129222,1,,Humanities,2.5811824798583984,2.9992995262145996,0.8605950985196015,4.168009281158447,0.45243510603904724,9.185860469285672,0.2,0.15,0.45
triviaqa_00423_t1.0,Prior to Andy Murray who was the last British player to contest a tennis Grand Slam singles final?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.2179449471770337,18.5,23.78129517078496,2.6219280948743777,0.3058789670467376,0.0285001751035451,0.5454698204994202,9,0.0756083205342292,1,,Sports,3.4497976303100586,5.296169281005859,0.6513760117465704,4.179657459259033,0.8748688101768494,10.453399136054031,0.4,0.2,0.3
triviaqa_00424_t1.0,In which Children's book does the character Wilbur the Pig appear?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,-1.4428232973175177e-12,1.1920928955078125e-07,0.0,-3.5762786865234375e-07,1,5.684341886080803e-14,0,,Humanities,20.0000057220459,20.0000057220459,0.9999999995000001,4.247927665710449,0.24564489722251892,61.28697241409918,1.0,0.0,0.0
triviaqa_00425_t1.0,Which Michael Frayn play features a ‘play within a play’ entitled Nothing On?,,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,11.85,5.552251795442998,0.5689955935849532,0.0904705673456192,0.0663739815354347,0.1818485110998153,3,0.1378774046897888,0,,Humanities,1.060190200805664,2.0182907581329346,0.5252911114419936,4.136330604553223,0.424713134765625,3.7963367139718684,0.9,0.05,0.1
triviaqa_00426_t1.0,Gamophobia is the fear of what?,,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.3,1.8193405398660247,0.609840304713515,0.0547167658805847,0.0101179089397192,0.1120415106415748,2,0.0288046859204769,0,,Humanities,12.217426300048828,13.386423110961914,0.9126729515158875,4.2370429039001465,0.24199819564819336,46.857258764634935,0.85,0.15,0.0
triviaqa_00427_t1.0,Whole Again and Eternal Flame were Number Ones for which girl group in 2001?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.2179449471770337,13.3,2.471841418861655,1.395461844232551,0.2377894222736358,0.0378110781311988,0.441089779138565,4,0.1443029046058654,1,,Entertainment,3.85846209526062,4.581702709197998,0.8421458858718845,4.166874408721924,0.6069501042366028,14.825172725286563,0.6,0.3,0.1
triviaqa_00428_t1.0,Which river rises in Huyton and meets the coast at Hightown?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,45.5,35.560511807340454,4.221928094859951,0.4536662101745605,0.0042954799719154,0.7384416460990906,19,0.0332687310874462,1,,STEM,2.95758056640625,3.0524489879608154,0.9689205514595192,4.2139482498168945,0.12570635974407196,12.140156087931246,0.1,0.05,0.9
triviaqa_00429_t1.0,What is the name for a hare's nest?,,True,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,10.7,7.868290792796108,3.9841837197546632,0.4504780769348144,0.0063769556581974,0.7347639203071594,17,0.0228884164243936,1,,Science,3.4596989154815674,4.034005165100098,0.857633732558541,4.216106414794922,0.38955509662628174,11.94084952299903,0.15,0.1,0.75
triviaqa_00430_t1.0,Jose Mourinho was appointed manager of which football club September to December 2000 - his first managerial post?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,10.3,5.559676249567056,1.1540157730670293,0.0725137144327163,0.0103041948750615,0.1471256017684936,4,0.0250525139272212,1,,Sports,11.816984176635742,13.622152328491211,0.8674828971957151,4.236824035644531,0.8940600752830505,36.55706210249218,0.75,0.15,0.1
triviaqa_00431_t1.0,"From 'On Her Majesty's Secret Service' (1969), as Bond passes a janitor in Draco's headquarters, the man can be heard whistling what?",,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.2179449471770337,35.35,37.53701506513272,3.921928094862837,0.4662616848945617,0.0259263776242733,0.7527616024017334,17,0.0336384028196334,1,,Humanities,2.0278189182281494,2.2358736991882324,0.9069469844807915,4.139132976531982,0.8240430951118469,6.476325204036243,0.2,0.05,0.8
triviaqa_00432_t1.0,Which geological period came between the Triassic and Cretaceous periods?,,False,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.4,1.2,8.75,2.384848003542364,1.1540157730670293,0.091108538210392,0.0184802692383527,0.183069959282875,4,0.0500630587339401,0,,STEM,10.148815155029297,11.565664291381836,0.8774952212487044,4.226067066192627,0.22563578188419342,39.56742276057503,0.75,0.15,0.1
triviaqa_00433_t1.0,What US sitcom was the first exported to Britain?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.65,0.4769696007084729,34.5,110.71020729815297,1.2344977967903126,0.2571576535701751,0.0104612167924642,0.4717737436294555,3,0.1654302775859832,1,,Social Sciences,3.505845785140991,3.834381580352783,0.9143184376749616,4.199970245361328,0.05107161030173302,15.129508486106033,0.5,0.45,0.05
triviaqa_00434_t1.0,Lupine relates to which animal?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8,1.469693845669907,0.4689955935863958,0.0330600291490554,0.0039629111997783,0.0684492960572242,2,0.0102481646463274,0,,STEM,14.638335227966309,15.174517631530762,0.9646656041245759,4.2440361976623535,0.40555164217948914,52.47761567871339,0.9,0.1,0.0
