prompt_id,question,domain_canonical,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label
mmlu_00464_t1.0,Results of surveillance should be distributed to:,Social Sciences,True,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699071,600.4,114.01420964072857,3.3219280948700494,0.11800279468297958,17.423532485961914,12,0.004158118739724159,1
mmlu_00465_t1.0,Research from Moshe Szyf and colleagues has provided significant findings on the epigenetic influences of prenatal maternal stress. This work has been labelled ______.,Medicine & Health,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,447.05,164.34946759877258,3.239353872148445,0.13661286234855652,21.620718002319336,13,0.011941930279135704,1
mmlu_00466_t1.0,The single most important key to the success of the Multicenter AIDS Cohort (MACS) is:,Medicine & Health,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.3,1.452583904633395,451.35,200.99708331217147,4.121928094861394,0.24324071407318115,18.771642684936523,18,0.04999583214521408,1
mmlu_00467_t1.0,"A fumigation company was hired to eliminate pests in one of two buildings in a condominium complex that shared a common wall. The owners of the complex told the fumigation company that the common wall separating the infested building from the uninfested building was an impenetrable fire wall. The fumigation company did its own thorough inspection and determined that the buildings were indeed completely separated by the wall. Residents of the condominium units in the building that was to be sprayed were told to evacuate, but the residents of the uninfested building were told that they could remain while the other building was treated. During and shortly after the fumigation, in which a highly toxic chemical was used, many residents of the uninfested building became sick. It was determined that their illnesses were caused by the fumigation chemical. In fact, there was a hole in the fire wall separating the two buildings, but because it could only be observed from a specific position in the crawl space underneath the floor of the uninfested building, it had not been discovered by either the fumigation company or any previous building inspector. Are the residents of the uninfested building likely to prevail in a tort action against the fumigation company?",Law & Business,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,552.25,147.4034853726329,4.321928094858508,0.2274177074432373,20.52591323852539,20,0.016998616978526115,1
mmlu_00468_t1.0,The first commercial radio station was located in what city?,STEM,True,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,285.6,138.9047875344835,2.4192407046224216,0.17068161070346832,17.443679809570312,10,0.05339435860514641,0
mmlu_00469_t1.0,"You want to start treating clients who believe they have been abducted by aliens, but you have never worked with members of this population before. Your best course of action would be to:",Social Sciences,True,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.0,1.378404875209022,520.9,266.21436850778736,4.321928094858508,0.34998321533203125,19.13721466064453,20,0.041165485978126526,1
mmlu_00470_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I couldn't afford a new computer, so I took a credit card from my dad's wallet to pay for it. Scenario 2 | I fed my infant wet cat food 3 times a day.",Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,338.15,199.09602582673517,4.021928094862837,0.27702659368515015,18.950748443603516,17,0.039820604026317596,1
mmlu_00471_t1.0,"While treating a client, you decide that you want to consult with a colleague to discuss a specific aspect of the case that is giving you trouble. According to APA’s Ethics Code and the Canadian Code of Ethics:",Law & Business,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,433.45,220.00624422956727,4.321928094858508,0.23657827079296112,20.337556838989258,20,0.02214549481868744,1
mmlu_00472_t1.0,The term 'assets' refers to:,Social Sciences,True,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,324.9,159.19167691811026,3.784183719757547,0.19485163688659668,17.231557846069336,15,0.03131140023469925,0
mmlu_00473_t1.0,"Considering 'offensive' and 'defensive realism', which of these statements is not correct?",Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,336.35,211.7440140830432,3.9841837197546632,0.1651938557624817,21.085651397705078,17,0.020087871700525284,1
mmlu_00474_t1.0,The influence of genetics on longevity is estimated to be about,Medicine & Health,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.7664854858377946,396.2,221.62143398146307,3.8841837197561055,0.21169503033161163,21.46819305419922,16,0.03823098540306091,1
mmlu_00475_t1.0,An aspect of development that is more plastic is an aspect that is .,STEM,True,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.3,1.1874342087037917,373.6,137.50650893684997,3.8219280948657204,0.171188086271286,15.604474067687988,15,0.023741358891129494,0
mmlu_00476_t1.0,The absence of a political party solely dedicated to labor and working class issues in the United States,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,2.9,1.260952021291849,425.95,191.06791331879876,4.321928094858508,0.25618642568588257,18.573774337768555,20,0.050402961671352386,1
mmlu_00477_t1.0,"Every time Mr. Hamm makes another pizza in his shop, he places $0.45 worth of sauce on top. For Mr. Hamm, the cost of pizza sauce is a component of which of the following? I. Total Fixed Costs II. Total Variable Costs III. Marginal Cost IV. Total Costs",STEM,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.0,0.7745966692414834,391.7,177.99693817591356,3.784183719757547,0.17609648406505585,21.17323875427246,15,0.025736361742019653,1
mmlu_00478_t1.0,Which of the following could have caused an increase in the demand for ice cream cones?,Social Sciences,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.739932429347437,422.15,199.6903290096944,3.58418371975899,0.14190451800823212,19.795827865600586,14,0.007803138345479965,1
mmlu_00479_t1.0, Thomson's appeal to the vices of callousness and self-centeredness relates to what kind of approach to abortion?,Humanities,True,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.35,0.8529361054615991,484.55,150.23064767217107,4.121928094861394,0.23418374359607697,19.692873001098633,18,0.02052120491862297,1
mmlu_00480_t1.0,"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",Medicine & Health,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.15,1.710993863226867,382.8,182.9471508387053,2.7841837197647616,0.14489518105983734,18.394681930541992,10,0.023659490048885345,1
mmlu_00481_t1.0,Which definition best describes media convergence?,Social Sciences,True,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.2884098726725124,449.45,162.44336705449072,3.1037016960414783,0.12002298980951309,16.18602752685547,11,0.006031599827110767,0
mmlu_00482_t1.0,Corbet Co. purchased a copyright near the beginning of the current year from an author for $20000. The legal life of the copyright is equivalent to the life of the author plus 50 years. Corbet expects to sell the book for five years. What amount should Corbet report as amortization expense related to the copyright at the end of the current year?,Law & Business,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,408.45,194.18328326609372,3.1037016960414783,0.20975597202777863,22.82048988342285,11,0.08103371411561966,1
mmlu_00483_t1.0," According to Norcross, which of the following arguments poses a formidable challenge to any proposed criterion of full moral standing that excludes animals?",Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,486.2,161.80160691414656,4.221928094859951,0.2282014787197113,20.451953887939453,19,0.018241869285702705,1
mmlu_00484_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I refused to take Jenny's portrait because she wouldn't sleep with me. Scenario 2 | I took a ten hour break from my kids to play a game.",Social Sciences,True,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.55,1.1169153951844337,305.75,179.92995164785657,4.221928094859951,0.24524393677711487,19.16657829284668,19,0.01748436689376831,1
mmlu_00485_t1.0,"In Holocene Africa, the __________ was replaced by the ____________.",Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.1,1.044030650891055,404.65,155.69530339737292,4.021928094862837,0.21454474329948425,22.84821128845215,17,0.02257821522653103,1
mmlu_00486_t1.0,"A landowner and a developer own adjoining lots in the central portion of the city. Each of their lots had an office building built on it. The developer decided to raze the existing building on her lot and to erect a building of greater height. The developer has received all governmental approvals required to pursue her project. When the building was completed, the homeowner discovered that the shadow created by the new higher building placed her building in such deep shade that her ability to lease space was diminished and that the rent she could charge and the occupancy rate were substantially lower. Assume that these facts are proved in an appropriate action that the landowner instituted against the developer for all and any relief available. Which of the following is the most appropriate comment concerning this lawsuit?",Law & Business,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.45,1.0712142642814275,617.2,61.66327918623854,4.321928094858508,0.2583490014076233,21.05858039855957,20,0.01607654057443142,1
mmlu_00487_t1.0,The backward bending supply curve is characterized by which of the following?,Social Sciences,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,493.7,142.9433803993735,3.3464393446537026,0.16345219314098358,18.967681884765625,12,0.015310028567910194,1
mmlu_00488_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I viewed an old pirate ship that washed up. Scenario 2 | The ladies flower garden was so beautiful I just had to pick some of them.",Social Sciences,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.0,0.7745966692414834,310.55,187.11239269487203,4.221928094859951,0.30852359533309937,21.85984992980957,19,0.03754037991166115,1
mmlu_00489_t1.0,"A man wearing a jacket and jeans walked along a city street at night in a high crime area known for drug trafficking and gun violence. He saw two police officers walking toward him. The officers were checking on a 911 call from a resident who observed a man in jeans and a jacket apparently selling drugs to people on the street. When the police first saw him, he was walking alone, in the area that the woman identified. As they approached, he suddenly crossed the street by jaywalking. They followed, and approaching from behind, asked him to stop. He started walking faster, away from them. The officers saw what appeared to be a heavy object bulging in his pocket as he moved. The officers, with over 10 years of foot patrol experience, stepped up and stopped him. They patted him down and found a concealed, unlicensed handgun in the jacket pocket. They then made a full search and found 50 packets of heroin. He filed a motion to suppress the gun and drug evidence. Will the court likely suppress the evidence?",Law & Business,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.161895003862225,497.7,233.2625344970769,4.321928094858508,0.3159182667732239,21.33834457397461,20,0.05720345303416252,1
mmlu_00490_t1.0,"A woman was sailing in a bay when she was struck by a motorboat. The woman, who was seriously injured in the accident, sued the motorboat operator in a personal injury action. During the course of the lawsuit, an important question of consequence was the wind speed on the afternoon the woman was sailing. At trial, the woman calls an orthopedic surgeon to testi1'. The surgeon, who is an amateur boating enthusiast, testified that he was navigating his sailboat into the bay when the motorboat hit the woman. Furthermore, the surgeon testified that in the cockpit of his boat he maintains a sophisticated electronic weathering device that measures wind speed, temperature, and barometric pressure at periodic intervals. The woman then offers into evidence the computer printout from the surgeon's weathering device measuring the wind speed at the time of the accident. Upon objection by the motorboat operator, the printout is",Law & Business,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,552.2,139.82868089201156,4.121928094861394,0.18659450113773346,21.044376373291016,18,0.01393305603414774,1
mmlu_00491_t1.0," Which of the given formulas of PL is the best symbolization of the following sentence?
Pablo will go to the store if, and only if, his brother drives him and pays for gas.",STEM,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,319.45,196.4399335674903,3.9841837197546632,0.2657838463783264,21.09823226928711,17,0.04931625723838806,1
mmlu_00492_t1.0,Which of the following best describes Lon Fuller's objective in his hypothetical case of the Speluncean Explorers?,Law & Business,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.0,0.7745966692414834,455.9,190.30551752379645,4.321928094858508,0.26897016167640686,20.63735580444336,20,0.02488418109714985,1
mmlu_00493_t1.0,"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,348.3,151.2713125480175,4.021928094862837,0.19340376555919647,25.525760650634766,17,0.030276436358690262,1
mmlu_00494_t1.0,Girls of what religious community traditionally wear bonnets?,Humanities,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.284523257866513,332.65,168.70070391080174,3.7219280948657207,0.16011105477809906,21.822355270385742,15,0.01293226145207882,1
mmlu_00495_t1.0,"In terms of EEOC guidelines, a substantially different rate of selection or promotion that results in disadvantage to people of a particular gender, race, or ethnicity is evidence of:",Law & Business,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.25,1.6085707942145413,459.15,237.2444467210982,4.221928094859951,0.2617463767528534,18.73417091369629,19,0.048600830137729645,1
